belongs_to_collection,budget,genres,id,original_language,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,release_year,return
,0,"[{'id': 99, 'name': 'Documentary'}]",383216,en,"Weaving previously unseen and rare performances and home movies with a new, exclusive interview with King, American Masters – Carole King: Natural Woman delves into her life and career. New interviews with friends and colleagues, including fellow songwriters Barry Mann and Cynthia Weil, Tapestry producer Lou Adler, drummer Russ Kunkel, guitarist Danny “Kootch” Kortchmar, daughter and manager Sherry Goffin Kondor, lyricists Toni Stern and Carole Bayer Sager, and former manager Peter Asher, complete the biographical tapestry.",0.033154,[],[],2016-02-19,0,53.0,[],Released,,Carole King: Natural Woman,0.0,0,2016,0.0
,0,[],76289,fr,"\"In a sort of \"\"Mad Max\"\" futuristic adventure",an international sport has been established where a driver of a computerized truck must drive across country to an established terminus and not be stopped by other vehicles. The lead truck,0.410204,/i3r47DwT25FPNNRzWnpCkiJfG04.jpg,[],[],1987-01-28,0,0.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Terminus,False,,0.0
,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",104308,it,"A young professor travels to Budapest to locate a lost colleague. Once there, he gets tangled up in a supernatural mystery.",0.018017,"[{'name': 'Reteitalia', 'id': 1242}, {'name': 'Splendida', 'id': 69093}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1988-08-25,0,86.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,The Spider Labyrinth,7.6,7,1988,0.0
,0,"[{'id': 18, 'name': 'Drama'}]",206277,en,"\"A series of snapshots from the life of a fictional actress named Shirley serves to weave together thirteen paintings by Edward Hopper (e.g. \"\"Office at Night\"\"","\"\"Western Motel\"\"","\"\"A Woman in the Sun\"\") into a fascinating synthesis of painting and film",personal and political history. Each station in Shirley’s professional and private life from the 1930s to 1960s is precisely dated: It is always August 28/29 of the year in question,"as the locations vary from Paris to New York to Cape Cod.\"",0.967131,/xrWsKakRlkpebrOwiwXZVIg5MGR.jpg,"[{'name': 'KGP Kranzelbinder Gabriele Production', 'id': 20693}]","[{'iso_3166_1': 'AT', 'name': 'Austria'}]",2013-12-26,0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,0.0
,1689118,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",92108,pl,"Dwóch prawdziwych facetów, których połączyła ekscytująca nocna wyprawa (najbardziej niegrzeczni w swojej karierze Robert Więckiewicz i Adam Woronowicz), stawia czoło zmasowanemu atakowi  perfidnych przedstawicielek płci przeciwnej i rozprawia się ze wszystkimi okowami męskiej swobody w sfeminizowanym świecie.",0.275503,"[{'name': 'Studio Filmowe Kadr', 'id': 7926}, {'name': 'Polski Instytut Sztuki Filmowej', 'id': 11240}, {'name': 'Kino Świat (koprodukcja)', 'id': 72548}, {'name': 'Agora Films S.A. (koprodukcja)', 'id': 74213}, {'name': 'Opus Film (koprodukcja)', 'id': 75632}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2011-10-14,0,90.0,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Baby sa jakies inne,4.8,4,2011,0.0
,0,"[{'id': 18, 'name': 'Drama'}]",36415,pl,"An aggressive thug has problems with his girlfriend. Over the course of several chaotic days he walks around the hood, takes drugs and confronts himself with other women.",0.909863,"[{'name': 'Polski Instytut Sztuki Filmowej', 'id': 11240}, {'name': 'Twilight Films', 'id': 68037}, {'name': 'Film Media S.A.', 'id': 68038}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2009-04-21,0,108.0,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Snow White and Russian Red,6.9,9,2009,0.0
,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",60153,en,"Two young aspiring filmmakers, director Jaco and cameraman Pablo, travel from Katowice to Warsaw. During their journey, they talk about life and movies.",0.08482,[],"[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2006-05-02,0,89.0,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Released,You gotta see it two to three times,Hi Way,7.5,2,2006,0.0
,0,"[{'id': 18, 'name': 'Drama'}]",245073,pl,"A young engineer is called back home, which he had left years before. The house is a crumbling, old mansion in which his father still works, illegally distilling vodka, much of which he drinks himself. He is alcoholic and unhappy. His sister is cynical and disturbed, had attempted suicide. His aunt is tired and sour. Their purpose to bring him there is to play on his sympathies and eventually make stay, to make him work and take care of them. He refuses and returns back to the city.",0.241109,"[{'name': 'Film Polski', 'id': 12838}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}]",1971-09-24,0,88.0,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Family Life,5.0,1,1971,0.0
,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",280477,pl,"The feature film debut of director Marek Koterski. Thirty-year-old Adaś Miauczyński visits his parents, which ends with his nervous breakdown.",0.02541,[],[],1985-09-10,0,93.0,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,The House of Fools,0.0,0,1985,0.0
,0,"[{'id': 18, 'name': 'Drama'}]",154575,pl,"A man looks for the meaning of life through science, work, love, marriage, family, death, and spirituality.",0.3339,"[{'name': 'Film Polski Film Agency', 'id': 52}, {'name': 'P.P. Film Polski', 'id': 1587}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}]",1973-09-29,0,87.0,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Illumination,7.3,3,1973,0.0
,0,"[{'id': 18, 'name': 'Drama'}]",88844,en,"Marian, a middle aged nurse, devotes herself to her patients like a saint. Sometimes she even takes on the role of a redeemer, by helping the gravely ill to the soothing order of ultimate silence. When she gets linked to a neighbor in an act of common voyeurism, she becomes fascinated by him. Faced with the fragility of these newfound emotions, Marian surrenders to her human needs",0.547712,"[{'name': 'Zentropa Entertainments', 'id': 76}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}]",2011-09-29,0,81.0,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Code Blue,4.1,4,2011,0.0
,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",182981,nl,"Naomi, a fifteen year-old Dutch girl from South-Amsterdam, develops a crush on a beautiful Arabic girl of the same age living in the poor quarters of Amsterdam West. During one magical summer in Amsterdam, the two girls play an emotional chess game of love, seduction and attraction.",0.420688,"[{'name': 'Canal+', 'id': 5358}, {'name': 'Apple Film Productions', 'id': 13869}, {'name': 'Topkapi Films', 'id': 24845}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'PL', 'name': 'Poland'}]",2014-06-01,0,73.0,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Nude Area,5.0,2,2014,0.0
,0,"[{'id': 18, 'name': 'Drama'}]",59958,en,"Bill Nighy and Miranda Richardson star in a story of grief and celebrity, set in the intense spring and summer of New Labour's election victory and Diana's death. Nighy is a PR guru who has to stop and re-evaluate his world when his daughter threatens to leave his life, perhaps as revenge for his serial infidelities. Richardson plays a mother trying to bury her grief in an unconventional way after the loss of her young son.",1.170696,"[{'name': 'British Broadcasting Corporation (BBC)', 'id': 3324}, {'name': 'Talkback Thames', 'id': 5645}, {'name': 'BBC America', 'id': 25569}, {'name': 'Fremantle Media', 'id': 26554}, {'name': 'Spotlight Films', 'id': 26555}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2005-10-21,0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Gideon's Daughter,6.0,15,2005,0.0
,0,"[{'id': 18, 'name': 'Drama'}]",432025,pl,"Michalina Wislocka, the most famous and recognized sexologist of communist Poland, fights for the right to publish her book, which will change the sex life of Polish people forever.",0.575569,"[{'name': 'Next Film', 'id': 46346}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2017-01-27,0,121.0,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,The Art of Loving. Story of Michalina Wislocka,6.7,9,2017,0.0
,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",36391,en,"A comedy. The story follows a young scientist in the contemporary world, who actually came from the world of dwarves, thanks to a magic potion, held by the Big Eater, ruler of the dwarves. The dwarf kingdom, Shuflandia, exists in a cellar of a library, and only the most obedient get the chance to grow to king size and inhabit the larger world. Once there, nobody wants to return to Shuflandia. Also, there are no women in Shuflandia.",0.529836,[],"[{'iso_3166_1': 'PL', 'name': 'Poland'}]",1988-05-02,0,105.0,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,King Size,7.3,8,1988,0.0
,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",87229,is,After 3 years abroad Junior returns to Iceland with his set of problems hoping that his father can sort them out but his homecoming isn't quite what he had expected.,0.008498,"[{'name': 'Mystery Productions', 'id': 88966}]","[{'iso_3166_1': 'IS', 'name': 'Iceland'}]",2010-03-26,0,99.0,"[{'iso_639_1': 'is', 'name': 'Íslenska'}]",Rumored,When you are strange,King's Road,0.0,0,2010,0.0
,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",383618,sv,"Seven-year-old Siv’s first night sleeping over at her new friend Cerisia’s place turns out to be a magical one. In the early evening, many things are already beginning to seem odd, the exotic food, all of the animals ... At night though, the unfamiliar flat really starts to become a realm full of secrets.",2.660047,"[{'name': 'Viking Film', 'id': 44438}, {'name': 'Snowcloud Films', 'id': 73519}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",2016-09-28,0,79.0,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,Northern lights in the morning. Then it will be a magical day.,Siv Sleeps Astray,0.0,0,2016,0.0
,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",10819,pl,"Wojnar is a wealthy man who is marrying off his beautiful daughter Kasia, in a small town in present day Poland. Wojnar had to bribe the groom with a fancy car, since Kasia was pregnant by another man. At the end of the ceremony, the car is delivered by a gangster, who immediately demands the promised money and the deed to land from Kasia's grandfather. Unfortunately grandpa is unwilling to let go of the land. Meanwhile each of the workers at the reception demand to be paid, so Wojnar, who is very reluctant to part with his money, tries to haggle and bribe his way out of all the situations.",0.483616,"[{'name': 'Telewizja Polska - Agencja Filmowa', 'id': 15417}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2004-10-13,0,109.0,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,The Wedding,6.6,7,2004,0.0
,0,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",31856,en,No overview found.,0.10628,[],"[{'iso_3166_1': 'PL', 'name': 'Poland'}]",1971-04-30,0,70.0,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Hydrozagadka,5.3,3,1971,0.0
,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",358511,pl,11-year-old Mickey House is no longer a child. But who is he? He doesn’t know. He’s friendless. He doesn’t understand his mother. He hates what’s happening to his body. Reality and imagination come together in a toxic mix. Events escalate to extremes… at home and at school. Mickey has to find the strength within him to put a stop to what’s begun. Where will his encounter with his own maturing body take him?,0.419769,"[{'name': 'Balapolis', 'id': 62945}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2015-09-06,0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Released,Growing up… not for kids.,Baby Bump,6.3,3,2015,0.0
,0,"[{'id': 18, 'name': 'Drama'}]",79343,fr,,0.04033,[],[],2007-11-14,0,0.0,[],Released,,Les fourmis rouges,7.5,1,2007,0.0
,0,"[{'id': 18, 'name': 'Drama'}]",155939,en,"An impressionistic, black-and-white portrait of the day-to-day of a nonagenarian woman as she experiences the final act of her life. Danuta Szaflarska stars as Aniela, who lives in a massive yet rapidly-deteriorating wooden house, filled with souvenirs and treasures of eras gone by. Aniela runs into conflict in her dealings with others, particularly a nasty neighbor who sees her property as an eyesore and wants to do everything in his reach to buy it up and tear it down, and her married adult son, who - though kindly - triggers paranoia within Aniela (she cannot help but believe that he is scheming and planning to wheedle the property away from her). Driven aback by these individuals, Aniela finds one of her only sources of comfort and reassurance in her daily talks with her dog, Fila - and develops a great affinity for spying on the neighbors' doings whenever boredom creeps in.",0.37798,[],"[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2007-10-19,0,104.0,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Time to Die,5.9,4,2007,0.0
,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",56350,de,Six Catholics share their thoughts and problems with Jesus in different churches. The camera accompanies them.,0.109188,[],"[{'iso_3166_1': 'AT', 'name': 'Austria'}]",2003-07-05,0,87.0,[],Released,,"Jesus, You Know",4.7,3,2003,0.0
,0,"[{'id': 18, 'name': 'Drama'}]",25667,pl,"During the Cold War, a young Soviet officer and a local Polish woman are drawn together by music.",1.564191,"[{'name': 'Banana Split Polska', 'id': 4406}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2008-11-28,0,114.0,"[{'iso_639_1': 'pl', 'name': 'Polski'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Little Moscow,5.0,4,2008,0.0
,0,"[{'id': 35, 'name': 'Comedy'}]",24768,pl,"One day, hospital orderlies, watching corpse in the morgue, recognize film director. Man, even though he died, he begins to remember his life. He made a career making movies, had numerous mistresses, but never realized their dreams. His life was interspersed with many setbacks that enfeebled him from the inside. Although he made a career in film, he was not happy with his life.",0.483034,"[{'name': 'Agencja Produkcji Filmowej', 'id': 266}, {'name': 'Telewizja Polska', 'id': 6480}, {'name': 'Studio Filmowe Zebra', 'id': 58225}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}]",1996-02-02,0,95.0,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Nothing Funny,7.3,7,1996,0.0
,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",190496,en,"The film Nienasycenie / INSATIABILITY, directed by Wiktor Grodecki based on the novel of the same title by Stanislaw Ignacy Witkiewicz, was selected for the Berlin International Film Festival. The film will be screened as part of the festival's Panorama section.",0.22987,"[{'name': 'Telewizja Polsat', 'id': 21303}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}, {'iso_3166_1': 'LT', 'name': 'Lithuania'}]",2003-11-28,0,125.0,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Insatiability,5.1,4,2003,0.0
,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",58133,fr,"La Possibilité d'une île is a 2008 film directed by Michel Houellebecq, loosely based on his 2005 novel The Possibility of an Island.",0.402427,"[{'name': 'Mandarin Films', 'id': 12096}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",2008-10-09,0,95.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Possibility of an Island,4.8,3,2008,0.0
,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",139159,fr,A young woman tries to adjust to freedom after she spends eight years as a prisoner to a strange man.,0.70833,"[{'name': 'Les Films Hatari', 'id': 15530}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2012-04-04,0,91.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Coming Home,5.9,4,2012,0.0
,3417000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",30019,no,"As young children, half-siblings Axel and Yanne are adopted to Norway. They are separated on arrival, he to material wealth on Oslo's west side, she to an average family on the east side. In contrast to her younger brother, Yanne remembers their journey to Norway, but she has no idea where he might be now.",1.056898,"[{'name': 'Riva Filmproduktion', 'id': 2677}, {'name': 'Friland AS', 'id': 5013}]","[{'iso_3166_1': 'NO', 'name': 'Norway'}]",2009-08-28,0,95.0,"[{'iso_639_1': 'no', 'name': 'Norsk'}]",Released,,Upperdog,6.9,5,2009,0.0
"{'id': 152918, 'name': 'Mister Blot Collection', 'poster_path': '/44PYEwwjGts8pAob59RHd6zlkKc.jpg', 'backdrop_path': '/5uoPsNiFpUYNamSGqE8okN27VRK.jpg'}",0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",78359,pl,"Thanks to the powers of magic, Adaś Niezgódka is transported to the fairy tale land of Mr. Blot – the protagonist of Jan Brzechwa’s classic book. Mr. Blot is a teacher and a magician in one. His lessons cannot be boring. Especially when bIotology is the subject. Adaś learns about the miracles of the enchanted land, but also gets to know its dark secrets.",1.084496,[],"[{'iso_3166_1': 'PL', 'name': 'Poland'}, {'iso_3166_1': 'RU', 'name': 'Russia'}]",1984-01-30,0,166.0,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Mister Blot's Academy,6.0,5,1984,0.0
,0,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",101801,cs,"Documentary maker Jan Holman follows the ultrafamous singer/songwriter Jaromír Novahica during his tour with the band Cechomor. The combination is very succesful, but it draws a heavy toll on the band members and Jan Holman.",0.329938,"[{'name': 'Negativ', 'id': 4595}, {'name': 'Falcon', 'id': 6191}, {'name': 'Cestmír Kopecký', 'id': 92606}, {'name': 'Czech TV Brno', 'id': 92607}]","[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}]",2002-03-07,0,88.0,"[{'iso_639_1': 'cs', 'name': 'Český'}]",Released,A sad comedy about angels,Year of the Devil,7.7,6,2002,0.0
